11:20:19.947 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Sending initial request...
22:15:18.447 [main] INFO  mybot.CombatDecisionMaker - Evaluating vertex (11,17)
22:15:18.447 [main] INFO  mybot.CombatDecisionMaker - Value of v=-20
22:15:18.448 [main] INFO  mybot.Pathfinder - Moving towards (11,16)
22:15:18.448 [main] INFO  mybot.Pathfinder - Goal is the current position. Staying still.
22:15:18.448 [main] INFO  mybot.MyBot - Turn time 368628ns
22:15:18.756 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 466
22:15:18.756 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:18.756 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,6)
22:15:18.756 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,6)
22:15:18.756 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,15)
22:15:18.756 [main] INFO  mybot.Pathfinder - Current position (13,18)
22:15:18.756 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:18.756 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:18.756 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:18.756 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:18.756 [main] INFO  mybot.TelefragDecisionmaker - Target found, but no way to suicide.
22:15:18.756 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:18.756 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:18.756 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:18.756 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:18.756 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:18.756 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,17), distance 11
22:15:18.756 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,17)
22:15:18.756 [main] INFO  mybot.Pathfinder - Moving towards (14,17)
22:15:18.756 [main] INFO  mybot.Pathfinder - Move direction:South
22:15:18.756 [main] INFO  mybot.MyBot - Turn time 344836ns
22:15:19.069 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 470
22:15:19.069 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:19.069 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,5)
22:15:19.069 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,7)
22:15:19.069 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,14)
22:15:19.069 [main] INFO  mybot.Pathfinder - Current position (14,18)
22:15:19.069 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:19.069 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:19.069 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:19.069 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:19.069 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:19.069 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:19.069 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:19.069 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:19.069 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:19.069 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:19.069 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,17), distance 5
22:15:19.069 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,17)
22:15:19.069 [main] INFO  mybot.Pathfinder - Moving towards (14,17)
22:15:19.069 [main] INFO  mybot.Pathfinder - Move direction:West
22:15:19.069 [main] INFO  mybot.MyBot - Turn time 346341ns
22:15:19.387 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 474
22:15:19.387 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:19.387 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,5)
22:15:19.387 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,8)
22:15:19.387 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,13)
22:15:19.387 [main] INFO  mybot.Pathfinder - Current position (14,18)
22:15:19.387 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:19.387 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:19.387 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:19.387 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:19.387 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:19.387 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:19.387 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:19.388 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:19.388 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:19.388 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:19.388 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (11,17), distance 21
22:15:19.388 [main] INFO  mybot.Pathfinder - Heading to closest mine at (11,17)
22:15:19.388 [main] INFO  mybot.Pathfinder - Moving towards (11,17)
22:15:19.388 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:19.388 [main] INFO  mybot.MyBot - Turn time 339415ns
22:15:19.737 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 478
22:15:19.737 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:19.737 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,5)
22:15:19.737 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,8)
22:15:19.737 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,13)
22:15:19.737 [main] INFO  mybot.Pathfinder - Current position (13,18)
22:15:19.737 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:19.737 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:19.737 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:19.737 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:19.737 [main] INFO  mybot.TelefragDecisionmaker - Target found, but no way to suicide.
22:15:19.737 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:19.737 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:19.737 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:19.737 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:19.737 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:19.737 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (11,17), distance 16
22:15:19.737 [main] INFO  mybot.Pathfinder - Heading to closest mine at (11,17)
22:15:19.737 [main] INFO  mybot.Pathfinder - Moving towards (11,17)
22:15:19.737 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:19.737 [main] INFO  mybot.MyBot - Turn time 346341ns
22:15:20.056 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 482
22:15:20.056 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:20.056 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,6)
22:15:20.056 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,9)
22:15:20.057 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,14)
22:15:20.057 [main] INFO  mybot.Pathfinder - Current position (12,18)
22:15:20.057 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:20.057 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:20.057 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:20.057 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:20.057 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:20.057 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:20.057 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:20.057 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:20.057 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:20.057 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:20.057 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (11,17), distance 15
22:15:20.057 [main] INFO  mybot.Pathfinder - Heading to closest mine at (11,17)
22:15:20.057 [main] INFO  mybot.Pathfinder - Moving towards (11,17)
22:15:20.057 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:20.057 [main] INFO  mybot.MyBot - Turn time 358991ns
22:15:20.378 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 486
22:15:20.378 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:20.378 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,5)
22:15:20.378 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,10)
22:15:20.378 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,15)
22:15:20.378 [main] INFO  mybot.Pathfinder - Current position (11,18)
22:15:20.378 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:20.378 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:20.378 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:20.378 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:20.378 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:20.378 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:20.378 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:20.378 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:20.378 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:20.378 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:20.378 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (11,17), distance 11
22:15:20.378 [main] INFO  mybot.Pathfinder - Heading to closest mine at (11,17)
22:15:20.378 [main] INFO  mybot.Pathfinder - Moving towards (11,17)
22:15:20.378 [main] INFO  mybot.Pathfinder - Move direction:West
22:15:20.378 [main] INFO  mybot.MyBot - Turn time 307793ns
22:15:20.726 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 490
22:15:20.726 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:20.726 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,4)
22:15:20.727 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,11)
22:15:20.727 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,16)
22:15:20.727 [main] INFO  mybot.Pathfinder - Current position (11,18)
22:15:20.727 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:20.727 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:20.727 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:20.727 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:20.727 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:20.727 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:20.727 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:20.727 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:20.727 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:20.727 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:20.727 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (8,17), distance 21
22:15:20.727 [main] INFO  mybot.Pathfinder - Heading to closest mine at (8,17)
22:15:20.727 [main] INFO  mybot.Pathfinder - Moving towards (8,17)
22:15:20.727 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:20.727 [main] INFO  mybot.MyBot - Turn time 329777ns
22:15:21.027 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 494
22:15:21.027 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:21.027 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,3)
22:15:21.027 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,11)
22:15:21.027 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,16)
22:15:21.027 [main] INFO  mybot.Pathfinder - Current position (10,18)
22:15:21.027 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:21.027 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:21.027 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:21.027 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:21.027 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:21.027 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:21.027 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:21.027 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:21.027 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:21.027 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:21.027 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (8,17), distance 15
22:15:21.027 [main] INFO  mybot.Pathfinder - Heading to closest mine at (8,17)
22:15:21.027 [main] INFO  mybot.Pathfinder - Moving towards (8,17)
22:15:21.027 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:21.027 [main] INFO  mybot.MyBot - Turn time 353871ns
22:15:21.348 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 498
22:15:21.348 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:21.348 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,2)
22:15:21.348 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,12)
22:15:21.348 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,16)
22:15:21.348 [main] INFO  mybot.Pathfinder - Current position (9,18)
22:15:21.348 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:21.348 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:21.348 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:21.348 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:21.348 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:21.348 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:21.348 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:21.348 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:21.348 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:21.348 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:21.348 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (8,17), distance 15
22:15:21.348 [main] INFO  mybot.Pathfinder - Heading to closest mine at (8,17)
22:15:21.348 [main] INFO  mybot.Pathfinder - Moving towards (8,17)
22:15:21.348 [main] INFO  mybot.Pathfinder - Move direction:North
22:15:21.348 [main] INFO  mybot.MyBot - Turn time 300865ns
22:15:21.686 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 502
22:15:21.686 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:21.686 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,2)
22:15:21.686 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,13)
22:15:21.686 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,17)
22:15:21.686 [main] INFO  mybot.Pathfinder - Current position (8,18)
22:15:21.686 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:21.686 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:21.686 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:21.686 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:21.686 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:21.686 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:21.686 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:15:21.686 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:21.686 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:21.686 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:21.686 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (8,17), distance 10
22:15:21.686 [main] INFO  mybot.Pathfinder - Heading to closest mine at (8,17)
22:15:21.686 [main] INFO  mybot.Pathfinder - Moving towards (8,17)
22:15:21.687 [main] INFO  mybot.Pathfinder - Move direction:West
22:15:21.687 [main] INFO  mybot.MyBot - Turn time 371640ns
22:15:21.996 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 506
22:15:21.996 [main] INFO  mybot.MyBot - Creating pathfinder.
22:15:21.996 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,2)
22:15:21.996 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,14)
22:15:21.996 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,17)
22:15:21.996 [main] INFO  mybot.Pathfinder - Current position (8,18)
22:15:21.996 [main] INFO  mybot.MyBot - Choosing decision maker.
22:15:21.996 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:15:21.996 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:15:21.996 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:15:21.997 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:15:21.997 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:15:21.997 [main] INFO  mybot.HealingDecisionMaker - Low HP. Healing.
22:15:21.997 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:15:21.997 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:15:21.997 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:15:21.997 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (5,17), distance 26
22:15:21.997 [main] INFO  mybot.LootingDecisionMaker - moves to reach goal=3
22:15:21.997 [main] INFO  mybot.LootingDecisionMaker - Would go to a mine, but HP will drain below the health threshold. Going to pub instead.
22:15:21.997 [main] INFO  mybot.Pathfinder - Closest pub at (8,12), distance 101
22:15:21.997 [main] INFO  mybot.Pathfinder - Heading to the closest pub at (8,12)
22:15:21.997 [main] INFO  mybot.Pathfinder - Closest pub at (8,12), distance 101
22:15:21.997 [main] INFO  mybot.Pathfinder - Moving towards (8,12)
22:15:21.997 [main] INFO  mybot.Pathfinder - Move direction:North
